Date,Store ID,Product ID,Inventory Level,Units Sold,Units Ordered,Price,Discount,Holiday/Promotion,Year,Month,Day,DayOfWeek,NET_PRICE,Price_Diff,Price_Ratio,units_sold_lag_1,units_sold_lag_2,units_sold_lag_3,units_sold_lag_7,units_sold_lag_14,units_sold_lag_30,units_sold_lag_365,sales_roll_mean_7,sales_roll_mean_30,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Region_North,Region_South,Region_West,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny,Seasonality_NEW_Spring,Seasonality_NEW_Summer,Seasonality_NEW_Winter
2022-03-19,S002,P0017,219,9,23,91.64,5,1,2022,3,19,5,87.05799999999999,0.3100000000000023,1.0033942844629367,66.0,157.0,333.0,50.0,217.0,33.0,,171.0,130.06666666666666,0,1,0,0,0,1,0,0,0,0,1,0,0
2022-03-20,S002,P0017,380,303,175,81.61,5,0,2022,3,20,6,77.5295,-4.969999999999999,0.9425964425964426,9.0,66.0,157.0,381.0,149.0,315.0,,165.14285714285714,129.26666666666668,0,0,0,1,0,0,0,0,1,0,1,0,0
2022-03-21,S002,P0017,106,2,148,98.34,10,1,2022,3,21,0,88.506,1.7700000000000102,1.0183286735010875,303.0,9.0,66.0,136.0,139.0,65.0,,154.0,128.86666666666667,0,1,0,0,0,1,0,0,0,1,1,0,0
2022-03-22,S002,P0017,362,94,118,14.23,15,1,2022,3,22,1,12.0955,-1.0899999999999999,0.9288511749347259,2.0,303.0,9.0,74.0,22.0,140.0,,134.85714285714286,126.76666666666667,0,1,0,0,1,0,0,0,0,1,1,0,0
2022-03-23,S002,P0017,492,379,127,17.47,20,0,2022,3,23,2,13.975999999999999,-0.40000000000000213,0.9776161163961946,94.0,2.0,303.0,333.0,138.0,49.0,,137.71428571428572,125.23333333333333,1,0,0,0,1,0,0,0,0,0,1,0,0
2022-03-24,S002,P0017,209,103,49,49.46,5,0,2022,3,24,3,46.987,-0.9600000000000009,0.9809599365331217,379.0,94.0,2.0,157.0,51.0,274.0,,144.28571428571428,136.23333333333332,0,0,1,0,0,1,0,1,0,0,1,0,0
2022-03-25,S002,P0017,278,224,50,21.45,5,1,2022,3,25,4,20.377499999999998,1.8499999999999979,1.0943877551020407,103.0,379.0,94.0,66.0,90.0,47.0,,136.57142857142858,130.53333333333333,0,0,0,0,0,1,0,1,0,0,1,0,0
2022-03-26,S002,P0017,309,22,60,31.48,5,0,2022,3,26,5,29.906,-2.1900000000000013,0.9349569349569349,224.0,103.0,379.0,9.0,50.0,51.0,,159.14285714285714,136.43333333333334,0,0,1,0,0,1,0,0,0,0,1,0,0
2022-03-27,S002,P0017,314,262,86,92.95,5,1,2022,3,27,6,88.3025,1.25,1.0136314067611778,22.0,224.0,103.0,303.0,381.0,17.0,,161.0,135.46666666666667,0,1,0,0,1,0,0,1,0,0,1,0,0
2022-03-28,S002,P0017,294,207,41,86.95,0,1,2022,3,28,0,86.95,0.4099999999999966,1.0047376935521146,262.0,22.0,224.0,2.0,136.0,32.0,,155.14285714285714,143.63333333333333,0,0,0,0,1,0,0,0,1,0,1,0,0
2022-03-29,S002,P0017,236,93,192,63.74,15,0,2022,3,29,1,54.179,-2.979999999999997,0.9553357314148682,207.0,262.0,22.0,94.0,74.0,141.0,,184.42857142857142,149.46666666666667,0,1,0,0,0,0,1,0,1,0,1,0,0
2022-03-30,S002,P0017,52,8,126,88.27,5,0,2022,3,30,2,83.8565,4.489999999999995,1.0535927428980663,93.0,207.0,262.0,379.0,333.0,275.0,,184.28571428571428,147.86666666666667,0,1,0,0,0,1,0,0,1,0,1,0,0
2022-03-31,S002,P0017,450,206,69,77.05,0,1,2022,3,31,3,77.05,4.469999999999999,1.0615872141085698,8.0,93.0,207.0,103.0,157.0,9.0,,131.28571428571428,138.96666666666667,1,0,0,0,0,0,1,0,0,0,1,0,0
2022-04-01,S002,P0017,309,159,137,51.17,20,1,2022,4,1,4,40.93600000000001,1.9500000000000028,1.0396180414465666,206.0,8.0,93.0,224.0,66.0,78.0,,146.0,145.53333333333333,0,1,0,0,0,0,1,0,1,0,1,0,0
2022-04-02,S002,P0017,96,25,172,48.73,0,0,2022,4,2,5,48.73,-3.940000000000005,0.9251946079362064,159.0,206.0,8.0,22.0,9.0,339.0,,136.71428571428572,148.23333333333332,0,0,0,0,0,1,0,0,0,0,1,0,0
2022-04-03,S002,P0017,398,222,49,16.57,20,0,2022,4,3,6,13.256,1.8499999999999996,1.125679347826087,25.0,159.0,206.0,262.0,303.0,34.0,,137.14285714285714,137.76666666666668,1,0,0,0,1,0,0,0,0,1,1,0,0
2022-04-04,S002,P0017,226,61,30,45.86,20,1,2022,4,4,0,36.688,-4.060000000000002,0.9186698717948718,222.0,25.0,159.0,207.0,2.0,217.0,,131.42857142857142,144.03333333333333,0,0,0,1,0,0,0,0,0,0,1,0,0
2022-04-05,S002,P0017,261,255,168,84.36,0,1,2022,4,5,1,84.36,0.6099999999999994,1.0072835820895523,61.0,222.0,25.0,93.0,94.0,149.0,,110.57142857142857,138.83333333333334,0,1,0,0,0,1,0,0,0,0,1,0,0
2022-04-06,S002,P0017,365,233,31,31.41,20,0,2022,4,6,2,25.128,-3.3099999999999987,0.9046658986175116,255.0,61.0,222.0,8.0,379.0,139.0,,133.71428571428572,142.36666666666667,0,0,0,0,0,0,1,0,0,1,1,0,0
2022-04-07,S002,P0017,487,393,117,88.35,0,0,2022,4,7,3,88.35,0.0,1.0,233.0,255.0,61.0,206.0,103.0,22.0,,165.85714285714286,145.5,0,0,0,0,0,0,0,1,0,0,1,0,0
2022-04-08,S002,P0017,421,370,115,68.1,5,1,2022,4,8,4,64.695,-0.4100000000000108,0.9940154721938401,393.0,233.0,255.0,159.0,224.0,138.0,,192.57142857142858,157.86666666666667,0,0,0,1,0,0,1,0,1,0,1,0,0
2022-04-09,S002,P0017,443,14,73,31.1,5,0,2022,4,9,5,29.545,3.7300000000000004,1.1362805991962002,370.0,393.0,233.0,25.0,22.0,51.0,,222.71428571428572,165.6,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-04-10,S002,P0017,383,40,25,11.9,15,0,2022,4,10,6,10.115,2.26,1.2344398340248963,14.0,370.0,393.0,222.0,262.0,90.0,,221.14285714285714,164.36666666666667,0,0,0,0,0,1,0,0,0,1,1,0,0
2022-04-11,S002,P0017,131,97,187,19.37,5,1,2022,4,11,0,18.4015,2.16,1.125508425334108,40.0,14.0,370.0,61.0,207.0,50.0,,195.14285714285714,162.7,0,0,0,0,0,1,0,1,0,0,1,0,0
2022-04-12,S002,P0017,379,311,134,16.24,15,0,2022,4,12,1,13.803999999999998,2.539999999999999,1.1854014598540146,97.0,40.0,14.0,255.0,93.0,381.0,,200.28571428571428,164.26666666666668,0,1,0,0,0,1,0,0,0,0,1,0,0
2022-04-13,S002,P0017,231,176,158,84.28,15,1,2022,4,13,2,71.638,-1.5799999999999983,0.9815979501514093,311.0,97.0,40.0,233.0,8.0,136.0,,208.28571428571428,161.93333333333334,0,1,0,0,0,0,0,0,0,1,1,0,0
2022-04-14,S002,P0017,191,142,47,35.89,0,0,2022,4,14,3,35.89,-3.1099999999999994,0.9202564102564103,176.0,311.0,97.0,393.0,206.0,74.0,,200.14285714285714,163.26666666666668,1,0,0,0,0,0,1,0,0,1,1,0,0
2022-04-15,S002,P0017,382,219,136,43.41,15,0,2022,4,15,4,36.8985,-2.8700000000000045,0.9379861711322385,142.0,176.0,311.0,370.0,159.0,333.0,,164.28571428571428,165.53333333333333,1,0,0,0,0,0,0,0,1,0,1,0,0
2022-04-16,S002,P0017,72,28,29,73.48,15,1,2022,4,16,5,62.458,3.490000000000009,1.0498642663237607,219.0,142.0,176.0,14.0,25.0,157.0,,142.71428571428572,161.73333333333332,0,0,0,1,0,0,0,0,0,1,1,0,0
2022-04-17,S002,P0017,499,8,104,49.98,10,1,2022,4,17,6,44.982,4.439999999999998,1.0974967061923584,28.0,219.0,142.0,40.0,222.0,66.0,,144.71428571428572,157.43333333333334,0,0,0,0,1,0,0,1,0,0,1,0,0
2022-04-18,S002,P0017,87,21,22,74.35,15,1,2022,4,18,0,63.19749999999999,-2.5600000000000023,0.9667143414380445,8.0,28.0,219.0,97.0,61.0,9.0,,140.14285714285714,155.5,0,0,0,0,0,0,1,1,0,0,1,0,0
2022-04-19,S002,P0017,122,118,140,96.25,0,1,2022,4,19,1,96.25,-1.9300000000000068,0.980342228559788,21.0,8.0,28.0,311.0,255.0,303.0,,129.28571428571428,155.9,1,0,0,0,0,0,0,0,1,0,1,0,0
2022-04-20,S002,P0017,226,110,142,52.19,20,0,2022,4,20,2,41.752,2.5799999999999983,1.0520056440233823,118.0,21.0,8.0,176.0,233.0,2.0,,101.71428571428571,149.73333333333332,0,0,0,0,0,1,0,0,1,0,1,0,0
2022-04-21,S002,P0017,222,127,98,14.13,0,0,2022,4,21,3,14.13,3.0200000000000014,1.2718271827182719,110.0,118.0,21.0,142.0,393.0,94.0,,92.28571428571429,153.33333333333334,1,0,0,0,0,1,0,0,1,0,1,0,0
2022-04-22,S002,P0017,274,30,123,91.95,5,0,2022,4,22,4,87.35249999999999,-2.219999999999999,0.9764256132526282,127.0,110.0,118.0,219.0,370.0,379.0,,90.14285714285714,154.43333333333334,1,0,0,0,1,0,0,1,0,0,1,0,0
2022-04-23,S002,P0017,309,145,154,80.07,10,0,2022,4,23,5,72.063,4.47999999999999,1.0592670988225954,30.0,127.0,110.0,28.0,14.0,103.0,,63.142857142857146,142.8,0,0,0,0,0,0,1,1,0,0,1,0,0
2022-04-24,S002,P0017,495,269,108,42.76,20,0,2022,4,24,6,34.208,3.559999999999995,1.0908163265306121,145.0,30.0,127.0,8.0,40.0,224.0,,79.85714285714286,144.2,0,0,0,1,1,0,0,0,1,0,1,0,0
2022-04-25,S002,P0017,350,140,187,14.95,20,1,2022,4,25,0,11.96,-0.9500000000000011,0.9402515723270439,269.0,145.0,30.0,21.0,97.0,22.0,,117.14285714285714,145.7,1,0,0,0,0,0,1,0,0,0,1,0,0
2022-04-26,S002,P0017,488,140,125,21.39,5,1,2022,4,26,1,20.3205,-4.609999999999999,0.8226923076923077,140.0,269.0,145.0,118.0,311.0,262.0,,134.14285714285714,149.63333333333333,1,0,0,0,0,0,1,0,0,0,1,0,0
2022-04-27,S002,P0017,397,249,160,28.39,15,1,2022,4,27,2,24.1315,-2.1499999999999986,0.929600523903078,140.0,140.0,269.0,110.0,176.0,207.0,,137.28571428571428,145.56666666666666,1,0,0,0,0,0,0,0,0,1,1,0,0
2022-04-28,S002,P0017,100,24,89,97.84,20,1,2022,4,28,3,78.272,-4.86999999999999,0.9525849479115959,249.0,140.0,140.0,127.0,142.0,93.0,,157.14285714285714,146.96666666666667,1,0,0,0,0,0,0,0,0,1,1,0,0
2022-04-29,S002,P0017,405,162,168,43.25,20,0,2022,4,29,4,34.6,-0.2700000000000031,0.9937959558823529,24.0,249.0,140.0,30.0,219.0,8.0,,142.42857142857142,144.66666666666666,1,0,0,0,1,0,0,0,1,0,1,0,0
2022-04-30,S002,P0017,248,170,27,72.63,10,1,2022,4,30,5,65.367,-0.5300000000000011,0.9927556041552761,162.0,24.0,249.0,145.0,28.0,206.0,,161.28571428571428,149.8,0,0,0,0,1,0,0,0,1,0,1,0,0
2022-05-01,S002,P0017,56,48,30,72.18,10,1,2022,5,1,6,64.962,1.6500000000000057,1.0233943002977457,170.0,162.0,24.0,269.0,8.0,159.0,,164.85714285714286,148.6,0,0,0,0,1,0,0,1,0,0,1,0,0
2022-05-02,S002,P0017,113,36,51,86.55,10,0,2022,5,2,0,77.895,4.109999999999999,1.0498544395924307,48.0,170.0,162.0,140.0,21.0,25.0,,133.28571428571428,144.9,0,0,0,1,0,0,1,0,0,0,1,0,0
2022-05-03,S002,P0017,200,111,143,65.28,10,1,2022,5,3,1,58.752,3.6899999999999977,1.0599123234291281,36.0,48.0,170.0,140.0,118.0,222.0,,118.42857142857143,145.26666666666668,0,0,0,1,1,0,0,0,0,0,1,0,0
2022-05-04,S002,P0017,345,188,57,59.73,15,0,2022,5,4,2,50.7705,-3.490000000000002,0.944795950648529,111.0,36.0,48.0,249.0,110.0,61.0,,114.28571428571429,141.56666666666666,0,0,0,0,1,0,0,0,1,0,1,0,0
2022-05-05,S002,P0017,191,183,67,38.26,10,1,2022,5,5,3,34.434,4.530000000000001,1.1343018084790988,188.0,111.0,36.0,24.0,127.0,255.0,,105.57142857142857,145.8,0,0,1,0,0,0,1,0,0,0,1,0,0
2022-05-06,S002,P0017,460,228,151,28.55,10,1,2022,5,6,4,25.695,2.620000000000001,1.1010412649440802,183.0,188.0,111.0,162.0,30.0,233.0,,128.28571428571428,143.4,0,1,0,0,0,0,1,0,1,0,1,0,0
2022-05-07,S002,P0017,63,23,68,17.34,5,0,2022,5,7,5,16.473,1.8100000000000005,1.116548615582743,228.0,183.0,188.0,170.0,145.0,393.0,,137.71428571428572,143.23333333333332,1,0,0,0,0,0,1,0,0,1,1,0,0
2022-05-08,S002,P0017,347,167,180,84.34,15,0,2022,5,8,6,71.68900000000001,-3.780000000000001,0.957103949160236,23.0,228.0,183.0,48.0,269.0,370.0,,116.71428571428571,130.9,0,0,0,1,0,0,1,1,0,0,1,0,0
2022-05-09,S002,P0017,128,100,136,23.47,0,1,2022,5,9,0,23.47,2.3699999999999974,1.1123222748815165,167.0,23.0,228.0,36.0,140.0,14.0,,133.71428571428572,124.13333333333334,0,0,0,1,1,0,0,0,1,0,1,0,0
2022-05-10,S002,P0017,327,169,104,72.22,0,1,2022,5,10,1,72.22,-4.780000000000001,0.9379220779220779,100.0,167.0,23.0,111.0,140.0,40.0,,142.85714285714286,127.0,0,0,0,1,0,0,0,0,1,0,1,0,0
2022-05-11,S002,P0017,143,19,79,23.78,5,0,2022,5,11,2,22.591,1.6300000000000026,1.073589164785553,169.0,100.0,167.0,188.0,249.0,97.0,,151.14285714285714,131.3,1,0,0,0,0,1,0,1,0,0,1,0,0
2022-05-12,S002,P0017,280,13,179,43.36,5,1,2022,5,12,3,41.192,-1.1199999999999974,0.9748201438848921,19.0,169.0,100.0,183.0,24.0,311.0,,127.0,128.7,0,0,0,0,0,0,1,0,1,0,1,0,0
2022-05-13,S002,P0017,62,45,146,51.75,0,1,2022,5,13,4,51.75,3.759999999999998,1.0783496561783705,13.0,19.0,169.0,228.0,162.0,176.0,,102.71428571428571,118.76666666666667,0,0,0,0,0,0,1,0,0,0,1,0,0
2022-05-14,S002,P0017,403,94,193,79.02,10,1,2022,5,14,5,71.118,0.20000000000000284,1.0025374270489724,45.0,13.0,19.0,23.0,170.0,142.0,,76.57142857142857,114.4,0,0,0,0,0,1,0,0,1,0,1,0,0
2022-05-15,S002,P0017,284,110,171,15.57,5,1,2022,5,15,6,14.7915,1.83,1.1331877729257642,94.0,45.0,13.0,167.0,48.0,219.0,,86.71428571428571,112.8,0,0,0,0,0,0,0,0,0,1,1,0,0
2022-05-16,S002,P0017,397,52,75,78.33,10,1,2022,5,16,0,70.497,2.1499999999999915,1.028222630611709,110.0,94.0,45.0,100.0,36.0,28.0,,78.57142857142857,109.16666666666667,0,0,1,0,0,1,0,1,0,0,1,0,0
2022-05-17,S002,P0017,453,9,100,47.26,0,1,2022,5,17,1,47.26,4.329999999999998,1.1008618681574656,52.0,110.0,94.0,169.0,111.0,8.0,,71.71428571428571,109.96666666666667,0,0,0,1,0,1,0,0,0,1,1,0,0
2022-05-18,S002,P0017,205,79,178,20.0,15,1,2022,5,18,2,17.0,0.46000000000000085,1.0235414534288638,9.0,52.0,110.0,19.0,188.0,21.0,,48.857142857142854,110.0,0,0,0,1,0,0,1,1,0,0,1,0,0
2022-05-19,S002,P0017,453,365,164,34.11,20,0,2022,5,19,3,27.288,3.25,1.1053143227478937,79.0,9.0,52.0,13.0,183.0,118.0,,57.42857142857143,111.93333333333334,0,0,0,0,0,0,0,0,0,1,1,0,0
2022-05-20,S002,P0017,163,99,112,64.97,20,0,2022,5,20,4,51.976,3.3599999999999994,1.0545366012011037,365.0,79.0,9.0,45.0,228.0,110.0,,107.71428571428571,120.16666666666667,0,0,1,0,0,0,1,0,0,0,1,0,0
2022-05-21,S002,P0017,222,124,96,52.41,15,0,2022,5,21,5,44.5485,4.089999999999996,1.0846440397350992,99.0,365.0,79.0,94.0,23.0,127.0,,115.42857142857143,119.8,0,0,0,1,0,1,0,0,0,1,1,0,0
2022-05-22,S002,P0017,250,142,71,81.86,0,0,2022,5,22,6,81.86,-0.8599999999999994,0.9896034816247582,124.0,99.0,365.0,110.0,167.0,30.0,,119.71428571428571,119.7,0,0,1,0,0,0,0,0,0,0,1,0,0
2022-05-23,S002,P0017,428,185,168,90.06,0,0,2022,5,23,0,90.06,-2.6499999999999915,0.9714162442023515,142.0,124.0,99.0,52.0,100.0,145.0,,124.28571428571429,123.43333333333334,0,0,0,0,0,0,1,0,1,0,1,0,0
2022-05-24,S002,P0017,302,230,57,39.82,20,0,2022,5,24,1,31.856,-4.969999999999999,0.889037731636526,185.0,142.0,124.0,9.0,169.0,269.0,,143.28571428571428,124.76666666666667,1,0,0,0,0,1,0,0,0,0,1,0,0
2022-05-25,S002,P0017,395,297,103,75.59,15,0,2022,5,25,2,64.25150000000001,-2.3999999999999915,0.9692268239517888,230.0,185.0,142.0,79.0,19.0,140.0,,174.85714285714286,123.46666666666667,0,1,0,0,0,0,1,0,0,0,1,0,0
2022-05-26,S002,P0017,133,131,94,11.45,20,1,2022,5,26,3,9.16,-1.540000000000001,0.8814472671285604,297.0,230.0,185.0,365.0,13.0,140.0,,206.0,128.7,0,1,0,0,1,0,0,1,0,0,1,0,0
2022-05-27,S002,P0017,119,86,153,27.07,20,0,2022,5,27,4,21.656000000000002,-1.0700000000000003,0.9619758351101635,131.0,297.0,230.0,99.0,45.0,249.0,,172.57142857142858,128.4,0,0,0,1,0,0,0,0,0,1,1,0,0
2022-05-28,S002,P0017,406,65,180,43.02,15,1,2022,5,28,5,36.567,-0.9599999999999937,0.9781718963165077,86.0,131.0,297.0,124.0,94.0,24.0,,170.71428571428572,122.96666666666667,0,0,1,0,0,0,1,0,1,0,1,0,0
2022-05-29,S002,P0017,181,3,103,46.41,0,0,2022,5,29,6,46.41,2.1399999999999935,1.048339733453806,65.0,86.0,131.0,142.0,110.0,162.0,,162.28571428571428,124.33333333333333,0,0,1,0,0,0,0,1,0,0,1,0,0
2022-05-30,S002,P0017,324,85,57,32.47,0,0,2022,5,30,0,32.47,4.109999999999999,1.1449224259520452,3.0,65.0,86.0,185.0,52.0,170.0,,142.42857142857142,119.03333333333333,0,1,0,0,1,0,0,0,0,0,1,0,0
2022-05-31,S002,P0017,218,43,122,21.45,10,1,2022,5,31,1,19.305,1.9199999999999982,1.098310291858679,85.0,3.0,65.0,230.0,9.0,48.0,,128.14285714285714,116.2,0,0,0,0,1,0,0,0,0,0,1,0,0
2022-06-01,S002,P0017,177,49,143,18.87,15,1,2022,6,1,2,16.0395,4.080000000000002,1.2758620689655173,43.0,85.0,3.0,297.0,79.0,36.0,,101.42857142857143,116.03333333333333,0,0,0,1,1,0,0,0,1,0,0,1,0
2022-06-02,S002,P0017,413,268,179,60.9,15,0,2022,6,2,3,51.765,-2.8400000000000034,0.9554439912143081,49.0,43.0,85.0,131.0,365.0,111.0,,66.0,116.46666666666667,0,0,0,1,0,0,0,0,0,1,0,1,0
2022-06-03,S002,P0017,478,46,144,28.98,5,1,2022,6,3,4,27.531,-3.610000000000003,0.8892298250997238,268.0,49.0,43.0,86.0,99.0,188.0,,85.57142857142857,121.7,1,0,0,0,0,1,0,1,0,0,0,1,0
2022-06-04,S002,P0017,377,163,132,34.8,5,1,2022,6,4,5,33.059999999999995,1.4599999999999937,1.0437912417516495,46.0,268.0,49.0,65.0,124.0,183.0,,79.85714285714286,116.96666666666667,0,0,1,0,0,0,0,0,1,0,0,1,0
2022-06-05,S002,P0017,258,178,80,14.43,10,1,2022,6,5,6,12.987,-3.5700000000000003,0.8016666666666666,163.0,46.0,268.0,3.0,142.0,228.0,,93.85714285714286,116.3,0,0,0,1,0,1,0,1,0,0,0,1,0
2022-06-06,S002,P0017,139,126,105,34.02,0,0,2022,6,6,0,34.02,4.550000000000004,1.154394299287411,178.0,163.0,46.0,85.0,185.0,23.0,,118.85714285714286,114.63333333333334,0,0,0,1,1,0,0,1,0,0,0,1,0
2022-06-07,S002,P0017,163,152,98,31.44,10,1,2022,6,7,1,28.296000000000003,-2.7300000000000004,0.9201053555750658,126.0,178.0,163.0,43.0,230.0,167.0,,124.71428571428571,118.06666666666666,0,1,0,0,0,0,0,0,0,1,0,1,0
2022-06-08,S002,P0017,405,39,105,48.34,5,1,2022,6,8,2,45.923,-4.849999999999994,0.908817446888513,152.0,126.0,178.0,49.0,297.0,100.0,,140.28571428571428,117.56666666666666,0,0,1,0,0,0,1,1,0,0,0,1,0
2022-06-09,S002,P0017,342,186,198,83.28,10,0,2022,6,9,3,74.952,-3.6700000000000017,0.9577918343875791,39.0,152.0,126.0,268.0,131.0,169.0,,138.85714285714286,115.53333333333333,0,0,1,0,1,0,0,0,1,0,0,1,0
2022-06-10,S002,P0017,145,116,90,60.22,5,0,2022,6,10,4,57.208999999999996,4.780000000000001,1.0862193362193362,186.0,39.0,152.0,46.0,86.0,19.0,,127.14285714285714,116.1,0,0,0,0,0,0,1,1,0,0,0,1,0
2022-06-11,S002,P0017,393,263,94,32.67,15,0,2022,6,11,5,27.7695,-1.1599999999999966,0.9657109074785695,116.0,186.0,39.0,163.0,65.0,13.0,,137.14285714285714,119.33333333333333,0,0,0,1,0,0,0,1,0,0,0,1,0
2022-06-12,S002,P0017,423,250,140,87.63,15,1,2022,6,12,6,74.48549999999999,0.6299999999999955,1.0072413793103447,263.0,116.0,186.0,178.0,3.0,45.0,,151.42857142857142,127.66666666666667,0,0,0,1,0,0,1,0,0,0,0,1,0
2022-06-13,S002,P0017,291,15,199,22.53,0,0,2022,6,13,0,22.53,-4.68,0.8280044101433297,250.0,263.0,116.0,126.0,85.0,94.0,,161.71428571428572,134.5,0,0,0,0,0,0,0,0,0,1,0,1,0
2022-06-14,S002,P0017,323,246,51,15.91,10,0,2022,6,14,1,14.319,0.09999999999999964,1.006325110689437,15.0,250.0,263.0,152.0,43.0,110.0,,145.85714285714286,131.86666666666667,1,0,0,0,0,0,0,0,0,1,0,1,0
2022-06-15,S002,P0017,288,173,44,85.7,10,0,2022,6,15,2,77.13000000000001,4.359999999999999,1.0536021637570692,246.0,15.0,250.0,39.0,49.0,52.0,,159.28571428571428,136.4,0,0,0,1,1,0,0,0,0,1,0,1,0
2022-06-16,S002,P0017,89,11,199,46.1,20,1,2022,6,16,3,36.88,-2.969999999999999,0.9394742205013247,173.0,246.0,15.0,186.0,268.0,9.0,,178.42857142857142,140.43333333333334,1,0,0,0,0,1,0,0,0,1,0,1,0
2022-06-17,S002,P0017,124,100,139,39.94,10,0,2022,6,17,4,35.946,0.509999999999998,1.0129343139741314,11.0,173.0,246.0,116.0,46.0,79.0,,153.42857142857142,140.5,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-06-18,S002,P0017,161,30,128,62.33,0,0,2022,6,18,5,62.33,3.239999999999995,1.054831612794043,100.0,11.0,173.0,263.0,163.0,365.0,,151.14285714285714,141.2,0,1,0,0,0,0,0,0,0,1,0,1,0
2022-06-19,S002,P0017,271,221,187,13.39,5,0,2022,6,19,6,12.7205,3.1500000000000004,1.3076171875,30.0,100.0,11.0,250.0,178.0,99.0,,117.85714285714286,130.03333333333333,0,0,1,0,0,0,0,1,0,0,0,1,0
2022-06-20,S002,P0017,469,262,26,44.91,0,0,2022,6,20,0,44.91,-1.4000000000000057,0.969768948391276,221.0,30.0,100.0,15.0,126.0,124.0,,113.71428571428571,134.1,0,1,0,0,0,1,0,0,0,1,0,1,0
2022-06-21,S002,P0017,410,365,62,86.79,10,1,2022,6,21,1,78.111,-0.36999999999999034,0.9957549334557138,262.0,221.0,30.0,246.0,152.0,142.0,,149.0,138.7,0,1,0,0,0,0,0,0,0,1,0,1,0
2022-06-22,S002,P0017,341,112,89,74.14,10,0,2022,6,22,2,66.726,-1.8799999999999955,0.9752696658774007,365.0,262.0,221.0,173.0,39.0,185.0,,166.0,146.13333333333333,0,1,0,0,0,1,0,0,1,0,0,1,0
2022-06-23,S002,P0017,164,135,74,92.24,15,0,2022,6,23,3,78.404,0.030000000000001137,1.0003253443227416,112.0,365.0,262.0,11.0,186.0,230.0,,157.28571428571428,143.7,0,1,0,0,0,0,1,1,0,0,0,1,0
2022-06-24,S002,P0017,187,58,108,43.06,10,0,2022,6,24,4,38.754000000000005,-0.030000000000001137,0.9993037827802274,135.0,112.0,365.0,100.0,116.0,297.0,,175.0,140.53333333333333,0,0,0,1,0,1,0,1,0,0,0,1,0
2022-06-25,S002,P0017,308,7,98,48.69,20,0,2022,6,25,5,38.952,-4.950000000000003,0.9077181208053691,58.0,135.0,112.0,30.0,263.0,131.0,,169.0,132.56666666666666,0,0,0,0,0,1,0,0,0,0,0,1,0
2022-06-26,S002,P0017,480,293,101,19.33,5,0,2022,6,26,6,18.3635,-0.7800000000000011,0.9612133267031328,7.0,58.0,135.0,221.0,250.0,86.0,,165.71428571428572,128.43333333333334,1,0,0,0,1,0,0,0,0,0,0,1,0
2022-06-27,S002,P0017,302,197,111,99.5,20,0,2022,6,27,0,79.60000000000001,-3.0600000000000023,0.9701638065522621,293.0,7.0,58.0,262.0,15.0,65.0,,176.0,135.33333333333334,0,1,0,0,0,0,1,1,0,0,0,1,0
2022-06-28,S002,P0017,414,99,74,74.71,5,1,2022,6,28,1,70.97449999999999,1.9199999999999875,1.0263772496222008,197.0,293.0,7.0,365.0,246.0,3.0,,166.71428571428572,139.73333333333332,0,1,0,0,1,0,0,0,1,0,0,1,0
2022-06-29,S002,P0017,342,132,175,46.6,15,1,2022,6,29,2,39.61,-2.6700000000000017,0.9458088086056423,99.0,197.0,293.0,112.0,173.0,85.0,,128.71428571428572,142.93333333333334,0,0,1,0,1,0,0,0,1,0,0,1,0
2022-06-30,S002,P0017,190,53,176,27.45,20,0,2022,6,30,3,21.96,1.7199999999999989,1.0668480373105325,132.0,99.0,197.0,135.0,11.0,43.0,,131.57142857142858,144.5,0,0,0,0,0,0,1,0,0,0,0,1,0
2022-07-01,S002,P0017,449,110,98,63.55,0,0,2022,7,1,4,63.55,1.6400000000000006,1.0264900662251655,53.0,132.0,99.0,58.0,100.0,49.0,,119.85714285714286,144.83333333333334,0,1,0,0,0,0,0,0,0,0,0,1,0
2022-07-02,S002,P0017,86,8,169,81.47,5,0,2022,7,2,5,77.39649999999999,1.2099999999999937,1.0150760029902814,110.0,53.0,132.0,7.0,30.0,268.0,,127.28571428571429,146.86666666666667,0,0,1,0,0,0,0,1,0,0,0,1,0
2022-07-03,S002,P0017,175,62,62,72.86,10,1,2022,7,3,6,65.574,-2.2900000000000063,0.9695276114437791,8.0,110.0,53.0,293.0,221.0,46.0,,127.42857142857143,138.2,0,0,1,0,1,0,0,0,1,0,0,1,0
2022-07-04,S002,P0017,299,197,117,68.99,15,1,2022,7,4,0,58.64149999999999,-3.6700000000000017,0.9494907789705477,62.0,8.0,110.0,197.0,262.0,163.0,,94.42857142857143,138.73333333333332,1,0,0,0,0,0,0,0,0,1,0,1,0
2022-07-05,S002,P0017,225,165,150,33.56,5,0,2022,7,5,1,31.882,3.830000000000002,1.1288261015808947,197.0,62.0,8.0,99.0,365.0,178.0,,94.42857142857143,139.86666666666667,1,0,0,0,0,1,0,1,0,0,0,1,0
